term,medicare gov freq,medicare supplement plans freq,query
insurance information,1,0,0.4598898602747082
coverage works,1,0,0.4598898602747082
with employer,1,0,0.4598898602747082
employer or,1,1,0.5
or union,1,1,0.5
union health,1,0,0.4598898602747082
health coverage,1,1,0.5
coverage cobra,1,0,0.4598898602747082
cobra food,1,0,0.4598898602747082
food stamps,1,0,0.4598898602747082
stamps ebt,1,0,0.4598898602747082
ebt medicaid,1,0,0.4598898602747082
insurance veterans,1,0,0.4598898602747082
veterans ’,1,0,0.4598898602747082
’ benefits,1,0,0.4598898602747082
more find,1,0,0.4598898602747082
tool supplements,1,0,0.4598898602747082
supplements &,1,1,0.5
& other,1,1,0.5
payer,2,0,0.3589976104421632
secondary,1,0,0.4598898602747082
conditional,1,0,0.4598898602747082
payments,1,1,0.5
insurance explanations,1,0,0.4598898602747082
of primary,1,0,0.4598898602747082
primary payer,1,0,0.4598898602747082
payer secondary,1,0,0.4598898602747082
secondary payer,1,0,0.4598898602747082
payer conditional,1,0,0.4598898602747082
conditional payments,1,0,0.4598898602747082
payments and,1,0,0.4598898602747082
other coordination,1,0,0.4598898602747082
information retiree,1,0,0.4598898602747082
insurance details,1,0,0.4598898602747082
on retiree,1,0,0.4598898602747082
insurance coverage,1,0,0.4598898602747082
insurance medigap,1,1,0.5
rules,1,3,0.6066387345369202
the benefits,2,2,0.4136411174901795
benefits that,1,0,0.4598898602747082
that can,2,0,0.3589976104421632
be covered,1,2,0.5358703262364667
by plans,1,0,0.4598898602747082
and rules,1,1,0.5
rules on,1,0,0.4598898602747082
on medigap,1,0,0.4598898602747082
medigap enrollment,1,0,0.4598898602747082
find a,2,6,0.7574061208868301
a medigap,3,13,0.9359066275723373
medigap policy,5,6,0.24259124957044254
policy links,1,0,0.4598898602747082
medicare.gov medigap,1,0,0.4598898602747082
policy search,1,0,0.4598898602747082
buy,1,11,0.9340800363378123
i buy,1,1,0.5
buy medigap,1,1,0.5
open,1,3,0.6066387345369202
times,1,1,0.5
illustrates,1,0,0.4598898602747082
standardized,1,12,0.9497531157282681
travel,1,16,0.9820313071123385
about when,1,0,0.4598898602747082
policy including,1,0,0.4598898602747082
including during,1,0,0.4598898602747082
during your,1,0,0.4598898602747082
your medigap,1,0,0.4598898602747082
medigap open,1,1,0.5
open enrollment,1,3,0.6066387345369202
period and,1,1,0.5
and at,1,0,0.4598898602747082
at other,1,0,0.4598898602747082
other times,1,0,0.4598898602747082
times of,1,0,0.4598898602747082
year how,1,0,0.4598898602747082
compare medigap,1,3,0.6066387345369202
medigap policies,1,16,0.9820313071123385
policies includes,1,0,0.4598898602747082
includes a,1,0,0.4598898602747082
a chart,1,0,0.4598898602747082
chart that,1,0,0.4598898602747082
that illustrates,1,0,0.4598898602747082
illustrates the,1,0,0.4598898602747082
the standardized,1,1,0.5
standardized 2018,1,0,0.4598898602747082
2018 medigap,1,0,0.4598898602747082
policy benefits,1,0,0.4598898602747082
benefits medigap,1,1,0.5
medigap &,1,1,0.5
& travel,1,1,0.5
travel details,1,0,0.4598898602747082
details about,2,0,0.3589976104421632
how a,1,0,0.4598898602747082
policy may,1,0,0.4598898602747082
may offer,1,0,0.4598898602747082
offer coverage,1,1,0.5
coverage outside,1,0,0.4598898602747082
u.s. claims,1,0,0.4598898602747082
appeals file,1,0,0.4598898602747082
difficulties,1,0,0.4598898602747082
complaint with,1,0,0.4598898602747082
medicare about,1,0,0.4598898602747082
doctor hospital,1,0,0.4598898602747082
hospital provider,1,0,0.4598898602747082
provider health,1,0,0.4598898602747082
plan quality,1,0,0.4598898602747082
quality of,2,0,0.3589976104421632
your care,2,1,0.3863745094411119
care dialysis,1,0,0.4598898602747082
or kidney,1,0,0.4598898602747082
transplant care,1,0,0.4598898602747082
and any,1,1,0.5
any difficulties,1,0,0.4598898602747082
difficulties with,1,0,0.4598898602747082
with durable,1,0,0.4598898602747082
equipment file,1,0,0.4598898602747082
rare,1,0,0.4598898602747082
case,1,0,0.4598898602747082
follow in,1,0,0.4598898602747082
the rare,1,0,0.4598898602747082
rare case,1,0,0.4598898602747082
case that,1,0,0.4598898602747082
that you,2,2,0.4136411174901795
medicare claim,1,0,0.4598898602747082
directions,1,0,0.4598898602747082
directions on,1,0,0.4598898602747082
a or,1,0,0.4598898602747082
or part,1,1,0.5
b claim,1,0,0.4598898602747082
involves,1,0,0.4598898602747082
appeal information,1,0,0.4598898602747082
what a,1,0,0.4598898602747082
medicare appeal,1,0,0.4598898602747082
appeal involves,1,0,0.4598898602747082
involves and,1,0,0.4598898602747082
start the,1,0,0.4598898602747082
the process,1,0,0.4598898602747082
fast,1,0,0.4598898602747082
statement,1,0,0.4598898602747082
your right,1,0,0.4598898602747082
right to,1,3,0.6066387345369202
a fast,1,0,0.4598898602747082
fast appeal,1,0,0.4598898602747082
appeal statement,1,0,0.4598898602747082
statement on,1,0,0.4598898602747082
medicare appeals,1,0,0.4598898602747082
authorization,1,3,0.6066387345369202
disclose,2,0,0.3589976104421632
medicare rights,1,0,0.4598898602747082
rights details,1,0,0.4598898602747082
rights and,1,0,0.4598898602747082
protections under,1,0,0.4598898602747082
under medicare,1,1,0.5
medicare authorization,1,0,0.4598898602747082
authorization to,1,0,0.4598898602747082
to disclose,2,0,0.3589976104421632
disclose personal,1,0,0.4598898602747082
health information,4,0,0.1921490617519473
direct,2,0,0.3589976104421632
authorize,1,0,0.4598898602747082
party,1,0,0.4598898602747082
direct link,2,0,0.3589976104421632
cms form,1,0,0.4598898602747082
form that,1,0,0.4598898602747082
to authorize,1,0,0.4598898602747082
authorize medicare,1,0,0.4598898602747082
disclose your,1,0,0.4598898602747082
information to,2,0,0.3589976104421632
a third,1,0,0.4598898602747082
third party,1,0,0.4598898602747082
tomymedicare.gov,1,0,0.4598898602747082
health login,1,0,0.4598898602747082
login tomymedicare.gov,1,0,0.4598898602747082
to mymedicare.gov,1,0,0.4598898602747082
find any,1,0,0.4598898602747082
any medicare,1,2,0.5358703262364667
forms you,1,0,0.4598898602747082
directives &,1,0,0.4598898602747082
& long,1,0,0.4598898602747082
explain,1,0,0.4598898602747082
behalf,1,0,0.4598898602747082
ill,1,0,0.4598898602747082
voice,1,0,0.4598898602747082
desires,1,0,0.4598898602747082
time,2,4,0.6468754325613668
details how,1,0,0.4598898602747082
use advance,1,0,0.4598898602747082
directives which,1,0,0.4598898602747082
which explain,1,0,0.4598898602747082
explain how,1,0,0.4598898602747082
how you,2,0,0.3589976104421632
want medical,1,0,0.4598898602747082
medical decisions,1,0,0.4598898602747082
decisions to,1,1,0.5
be made,1,2,0.5358703262364667
made on,1,0,0.4598898602747082
your behalf,1,0,0.4598898602747082
behalf in,1,0,0.4598898602747082
in situations,1,0,0.4598898602747082
situations when,1,0,0.4598898602747082
’re too,1,0,0.4598898602747082
too ill,1,0,0.4598898602747082
ill to,1,0,0.4598898602747082
to voice,1,0,0.4598898602747082
voice your,1,0,0.4598898602747082
own desires,1,0,0.4598898602747082
desires at,1,0,0.4598898602747082
the time,1,0,0.4598898602747082
time electronic,1,0,0.4598898602747082
prescribers,1,0,0.4598898602747082
electronically,1,0,0.4598898602747082
send,1,0,0.4598898602747082
prescriptions,2,0,0.3589976104421632
ehrs,1,0,0.4598898602747082
kept,1,0,0.4598898602747082
computer,1,0,0.4598898602747082
history,1,1,0.5
tests,1,1,0.5
explains how,1,0,0.4598898602747082
how prescribers,1,0,0.4598898602747082
prescribers can,1,0,0.4598898602747082
can electronically,1,0,0.4598898602747082
electronically send,1,0,0.4598898602747082
send your,1,0,0.4598898602747082
your prescriptions,1,0,0.4598898602747082
prescriptions directly,1,0,0.4598898602747082
a pharmacy,1,0,0.4598898602747082
pharmacy electronic,1,0,0.4598898602747082
records ehrs,1,0,0.4598898602747082
ehrs explains,1,0,0.4598898602747082
be kept,1,0,0.4598898602747082
kept on,1,0,0.4598898602747082
a computer,1,0,0.4598898602747082
computer about,1,0,0.4598898602747082
care history,1,0,0.4598898602747082
history treatments,1,0,0.4598898602747082
treatments tests,1,0,0.4598898602747082
tests prescriptions,1,0,0.4598898602747082
prescriptions and,1,0,0.4598898602747082
download,3,1,0.2913421716341295
blue,2,4,0.6468754325613668
research,1,0,0.4598898602747082
download claims,1,0,0.4598898602747082
claims with,1,0,0.4598898602747082
’s blue,1,0,0.4598898602747082
blue button,2,0,0.3589976104421632
button a,1,0,0.4598898602747082
to how,1,0,0.4598898602747082
medicare blue,1,0,0.4598898602747082
to download,1,0,0.4598898602747082
download your,1,0,0.4598898602747082
information and,1,0,0.4598898602747082
and link,1,0,0.4598898602747082
link that,1,0,0.4598898602747082
that information,1,0,0.4598898602747082
to other,1,0,0.4598898602747082
care applications,1,0,0.4598898602747082
applications programs,1,0,0.4598898602747082
programs and,1,0,0.4598898602747082
and research,1,0,0.4598898602747082
research programs,1,0,0.4598898602747082
coordinating,1,0,0.4598898602747082
coordinated,1,3,0.6066387345369202
acos,1,0,0.4598898602747082
oncology,1,0,0.4598898602747082
coordinating your,1,0,0.4598898602747082
care details,1,0,0.4598898602747082
details medicare,1,0,0.4598898602747082
’s coordinated,1,0,0.4598898602747082
coordinated care,1,0,0.4598898602747082
care programs,1,0,0.4598898602747082
programs which,1,0,0.4598898602747082
which include,1,0,0.4598898602747082
include accountable,1,0,0.4598898602747082
organizations acos,1,0,0.4598898602747082
acos comprehensive,1,0,0.4598898602747082
comprehensive primary,1,0,0.4598898602747082
primary care,1,4,0.6699926555360312
care initiative,1,0,0.4598898602747082
initiative and,1,0,0.4598898602747082
the oncology,1,0,0.4598898602747082
oncology care,1,0,0.4598898602747082
care model,1,0,0.4598898602747082
model forms,1,0,0.4598898602747082
range,2,0,0.3589976104421632
issues,1,0,0.4598898602747082
following pages,1,0,0.4598898602747082
pages include,1,0,0.4598898602747082
include links,1,0,0.4598898602747082
links where,1,0,0.4598898602747082
can download,1,0,0.4598898602747082
download important,1,0,0.4598898602747082
important forms,1,0,0.4598898602747082
forms and,1,0,0.4598898602747082
and publications,1,0,0.4598898602747082
publications as,1,0,0.4598898602747082
as information,1,0,0.4598898602747082
a range,2,0,0.3589976104421632
range of,2,0,0.3589976104421632
of issues,1,0,0.4598898602747082
costs find,1,0,0.4598898602747082
free medicare,1,0,0.4598898602747082
medicare publications,1,0,0.4598898602747082
& you,1,0,0.4598898602747082
you handbook,1,0,0.4598898602747082
mail you,1,0,0.4598898602747082
get about,1,0,0.4598898602747082
lost,2,0,0.3589976104421632
incorrect,1,0,0.4598898602747082
lost /,1,0,0.4598898602747082
/ incorrect,1,0,0.4598898602747082
incorrect medicare,1,0,0.4598898602747082
card report,1,0,0.4598898602747082
fraud &,1,0,0.4598898602747082
& abuse,1,0,0.4598898602747082
identity,1,0,0.4598898602747082
theft,1,0,0.4598898602747082
identity theft,1,0,0.4598898602747082
protect,1,1,0.5
protect yourself,1,0,0.4598898602747082
yourself phone,1,0,0.4598898602747082
numbers &,1,0,0.4598898602747082
& websites,1,0,0.4598898602747082
privacy practices,1,0,0.4598898602747082
medicare.gov plan,1,0,0.4598898602747082
way,2,3,0.5806845444992841
refers,1,0,0.4598898602747082
medicare.gov find,1,0,0.4598898602747082
plan tool,1,0,0.4598898602747082
tool is,1,0,0.4598898602747082
a helpful,1,0,0.4598898602747082
helpful way,1,0,0.4598898602747082
way to,1,0,0.4598898602747082
c which,1,0,0.4598898602747082
which medicare.gov,1,0,0.4598898602747082
medicare.gov frequently,1,0,0.4598898602747082
frequently refers,1,0,0.4598898602747082
refers to,1,0,0.4598898602747082
to as,1,0,0.4598898602747082
as medicare,1,3,0.6066387345369202
d in,1,0,0.4598898602747082
in your,5,10,0.8515489326372649
local area,1,0,0.4598898602747082
select,4,5,0.29332538789196744
the plan,1,17,0.9854176089326321
finder you,1,0,0.4598898602747082
can select,1,0,0.4598898602747082
select to,1,0,0.4598898602747082
use either,1,0,0.4598898602747082
either a,1,0,0.4598898602747082
a general,1,0,0.4598898602747082
general search,1,0,0.4598898602747082
search or,1,0,0.4598898602747082
a personalized,1,0,0.4598898602747082
personalized search,1,0,0.4598898602747082
taken,1,0,0.4598898602747082
refine,1,0,0.4598898602747082
will next,1,0,0.4598898602747082
next be,1,0,0.4598898602747082
be taken,1,0,0.4598898602747082
taken to,1,0,0.4598898602747082
a page,1,0,0.4598898602747082
to refine,1,0,0.4598898602747082
refine your,1,0,0.4598898602747082
search based,1,0,0.4598898602747082
of criteria,1,0,0.4598898602747082
can filter,1,0,0.4598898602747082
filter your,1,0,0.4598898602747082
based factors,1,0,0.4598898602747082
factors such,1,0,0.4598898602747082
health status,1,0,0.4598898602747082
status whether,1,0,0.4598898602747082
not the,1,3,0.6066387345369202
the plans,1,2,0.5358703262364667
plans offer,1,0,0.4598898602747082
offer prescription,1,0,0.4598898602747082
or other,1,0,0.4598898602747082
other factors,1,0,0.4598898602747082
little,1,1,0.5
10,1,2,0.5358703262364667
myrxplans.com.1,1,0,0.4598898602747082
also compare,1,0,0.4598898602747082
compare part,1,0,0.4598898602747082
plans available,1,4,0.6699926555360312
available where,1,1,0.5
live and,1,0,0.4598898602747082
and enroll,1,0,0.4598898602747082
plan online,1,0,0.4598898602747082
online in,1,0,0.4598898602747082
in as,1,0,0.4598898602747082
as little,1,0,0.4598898602747082
little as,1,0,0.4598898602747082
as 10,1,0,0.4598898602747082
10 minutes,1,0,0.4598898602747082
minutes when,1,0,0.4598898602747082
you visit,1,0,0.4598898602747082
visit myrxplans.com.1,1,0,0.4598898602747082
canfind,1,0,0.4598898602747082
plansthat,1,0,0.4598898602747082
another way,1,0,0.4598898602747082
way you,1,0,0.4598898602747082
you canfind,1,0,0.4598898602747082
canfind medicare,1,0,0.4598898602747082
advantage plansthat,1,0,0.4598898602747082
plansthat may,1,0,0.4598898602747082
be available,1,3,0.6066387345369202
available in,1,7,0.8207742021062268
your area,3,5,0.6846560801446272
area is,1,0,0.4598898602747082
is by,1,0,0.4598898602747082
by speaking,1,0,0.4598898602747082
speaking with,1,0,0.4598898602747082
able,1,10,0.9139966724235233
an agent,1,0,0.4598898602747082
agent will,1,0,0.4598898602747082
will be,1,8,0.8579000913462462
be able,1,10,0.9139966724235233
able to,1,10,0.9139966724235233
compare the,2,0,0.3589976104421632
benefits costs,1,0,0.4598898602747082
costs and,1,1,0.5
other details,1,0,0.4598898602747082
details associated,1,0,0.4598898602747082
with each,1,1,0.5
each plan,1,7,0.8207742021062268
800,2,3,0.5806845444992841
557,2,0,0.3589976104421632
6059,2,0,0.3589976104421632
or call,1,0,0.4598898602747082
call 1,1,0,0.4598898602747082
1 -,2,0,0.3589976104421632
- 800,2,0,0.3589976104421632
800 557,2,0,0.3589976104421632
557 -,1,0,0.4598898602747082
- 6059,1,0,0.4598898602747082
6059 1,1,0,0.4598898602747082
557 6059,1,0,0.4598898602747082
tty,1,4,0.6699926555360312
711,1,4,0.6699926555360312
24/7,1,0,0.4598898602747082
tty users,1,0,0.4598898602747082
users 711,1,0,0.4598898602747082
711 24/7,1,0,0.4598898602747082
24/7 to,1,0,0.4598898602747082
closely,1,0,0.4598898602747082
called,1,6,0.7771201057312198
a site,1,0,0.4598898602747082
site that,1,0,0.4598898602747082
is closely,1,0,0.4598898602747082
closely related,1,0,0.4598898602747082
to medicare.gov,1,0,0.4598898602747082
is called,1,0,0.4598898602747082
called mymedicare.gov,1,0,0.4598898602747082
register,1,0,0.4598898602747082
soon,1,0,0.4598898602747082
entitlement,1,0,0.4598898602747082
this can,1,0,0.4598898602747082
be found,1,0,0.4598898602747082
found under,1,0,0.4598898602747082
the manage,1,0,0.4598898602747082
health menu,1,0,0.4598898602747082
menu and,1,0,0.4598898602747082
is where,1,0,0.4598898602747082
may register,1,0,0.4598898602747082
register an,1,0,0.4598898602747082
to access,1,0,0.4598898602747082
your personalized,1,0,0.4598898602747082
personalized information,1,0,0.4598898602747082
information at,1,0,0.4598898602747082
at any,1,0,0.4598898602747082
any time,1,0,0.4598898602747082
time which,1,0,0.4598898602747082
which can,1,0,0.4598898602747082
can allow,1,0,0.4598898602747082
medicare claims,1,0,0.4598898602747082
claims as,1,0,0.4598898602747082
as soon,1,0,0.4598898602747082
soon as,1,0,0.4598898602747082
as they,1,1,0.5
are processed,1,0,0.4598898602747082
processed look,1,0,0.4598898602747082
up your,1,1,0.5
eligibility entitlement,1,0,0.4598898602747082
entitlement and,1,0,0.4598898602747082
preventive service,1,0,0.4598898602747082
service information,1,0,0.4598898602747082
information view,1,0,0.4598898602747082
view your,1,0,0.4598898602747082
plan enrollment,1,1,0.5
remaining,1,0,0.4598898602747082
deductible,1,50,0.9967560477974187
your remaining,1,0,0.4598898602747082
remaining part,1,0,0.4598898602747082
b deductible,1,14,0.9706929176640982
deductible amount,1,2,0.5358703262364667
your prescription,1,0,0.4598898602747082
prescription medication,1,0,0.4598898602747082
medication list,1,0,0.4598898602747082
print,1,0,0.4598898602747082
print an,1,0,0.4598898602747082
appointment,1,2,0.5358703262364667
the go,1,0,0.4598898602747082
go report,1,0,0.4598898602747082
report which,1,0,0.4598898602747082
which is,1,1,0.5
a report,1,0,0.4598898602747082
report of,1,0,0.4598898602747082
may supply,1,0,0.4598898602747082
supply to,1,0,0.4598898602747082
care provider,1,0,0.4598898602747082
provider prior,1,0,0.4598898602747082
to an,1,1,0.5
an appointment,1,2,0.5358703262364667
additional tools,2,0,0.3589976104421632
tools on,2,0,0.3589976104421632
below is,1,0,0.4598898602747082
some additional,1,0,0.4598898602747082
tools available,1,0,0.4598898602747082
accepting,1,1,0.5
searching,1,0,0.4598898602747082
names,1,3,0.6066387345369202
body,1,0,0.4598898602747082
medicare accepting,1,0,0.4598898602747082
accepting doctors,1,0,0.4598898602747082
doctors in,1,2,0.5358703262364667
area by,1,0,0.4598898602747082
by searching,1,0,0.4598898602747082
searching for,1,0,0.4598898602747082
for names,1,0,0.4598898602747082
names conditions,1,0,0.4598898602747082
conditions specialty,1,0,0.4598898602747082
specialty practice,1,0,0.4598898602747082
practice or,1,0,0.4598898602747082
or even,1,1,0.5
even body,1,0,0.4598898602747082
body parts,1,0,0.4598898602747082
location,2,2,0.4136411174901795
find hospitals,1,0,0.4598898602747082
hospitals search,1,0,0.4598898602747082
for hospitals,1,2,0.5358703262364667
hospitals by,1,0,0.4598898602747082
by location,1,0,0.4598898602747082
location or,1,0,0.4598898602747082
or name,1,0,0.4598898602747082
find home,1,0,0.4598898602747082
included,1,4,0.6699926555360312
covered home,1,0,0.4598898602747082
what it,1,0,0.4598898602747082
is included,1,0,0.4598898602747082
find dialysis,1,0,0.4598898602747082
surveys,1,0,0.4598898602747082
use data,1,0,0.4598898602747082
data to,1,0,0.4598898602747082
facilities based,1,0,0.4598898602747082
on surveys,1,0,0.4598898602747082
surveys regarding,1,0,0.4598898602747082
regarding patient,1,0,0.4598898602747082
patient care,1,0,0.4598898602747082
and experience,1,0,0.4598898602747082
find nursing,1,0,0.4598898602747082
approved nursing,1,0,0.4598898602747082
homes by,1,0,0.4598898602747082
by name,1,0,0.4598898602747082
or location,1,0,0.4598898602747082
location and,1,0,0.4598898602747082
the quality,1,1,0.5
care provided,1,0,0.4598898602747082
by each,1,3,0.6066387345369202
just,1,2,0.5358703262364667
accredited,1,0,0.4598898602747082
with just,1,0,0.4598898602747082
just your,1,0,0.4598898602747082
code you,1,0,0.4598898602747082
find local,1,0,0.4598898602747082
local suppliers,1,0,0.4598898602747082
of durable,1,0,0.4598898602747082
dme and,1,0,0.4598898602747082
are medicare,1,0,0.4598898602747082
medicare accredited,1,0,0.4598898602747082
find long,1,0,0.4598898602747082
state,2,96,0.9966195964121415
infection,1,0,0.4598898602747082
using a,1,0,0.4598898602747082
a zip,1,1,0.5
code city,1,0,0.4598898602747082
city or,1,0,0.4598898602747082
or state,1,2,0.5358703262364667
state search,1,0,0.4598898602747082
search you,1,0,0.4598898602747082
compare long,1,0,0.4598898602747082
term hospitals,1,0,0.4598898602747082
hospitals based,1,0,0.4598898602747082
on things,1,0,0.4598898602747082
things like,1,0,0.4598898602747082
like infection,1,0,0.4598898602747082
infection rates,1,0,0.4598898602747082
rates and,1,0,0.4598898602747082
find inpatient,1,0,0.4598898602747082
rehabilitation facilities,2,0,0.3589976104421632
covers inpatient,1,0,0.4598898602747082
compare ones,1,0,0.4598898602747082
ones in,1,0,0.4598898602747082
area based,1,0,0.4598898602747082
on various,1,0,0.4598898602747082
various criteria,1,0,0.4598898602747082
find hospice,1,0,0.4598898602747082
assisted,1,0,0.4598898602747082
living,1,0,0.4598898602747082
to locate,1,0,0.4598898602747082
locate hospice,1,0,0.4598898602747082
care agencies,1,0,0.4598898602747082
agencies that,1,0,0.4598898602747082
can provide,1,0,0.4598898602747082
your home,1,0,0.4598898602747082
home or,2,0,0.3589976104421632
or at,1,1,0.5
a nursing,1,0,0.4598898602747082
or assisted,1,0,0.4598898602747082
assisted living,1,0,0.4598898602747082
living facility,1,0,0.4598898602747082
lookup,2,0,0.3589976104421632
coverage lookup,2,0,0.3589976104421632
widely,1,0,0.4598898602747082
utilized,1,0,0.4598898602747082
the most,1,2,0.5358703262364667
most widely,1,0,0.4598898602747082
widely utilized,1,0,0.4598898602747082
utilized tools,1,0,0.4598898602747082
lookup tool,1,0,0.4598898602747082
simply,2,1,0.3863745094411119
simply enter,1,0,0.4598898602747082
enter a,1,1,0.5
a test,1,0,0.4598898602747082
service in,1,0,0.4598898602747082
box and,1,0,0.4598898602747082
and click,1,0,0.4598898602747082
click go,1,0,0.4598898602747082
presented,1,0,0.4598898602747082
breakdowns,1,0,0.4598898602747082
will then,1,0,0.4598898602747082
then be,1,0,0.4598898602747082
be presented,1,0,0.4598898602747082
presented with,1,0,0.4598898602747082
a detailed,1,0,0.4598898602747082
detailed summary,1,0,0.4598898602747082
summary of,1,0,0.4598898602747082
of how,1,0,0.4598898602747082
covers what,1,0,0.4598898602747082
need including,1,0,0.4598898602747082
including cost,1,0,0.4598898602747082
cost breakdowns,1,0,0.4598898602747082
breakdowns and,1,0,0.4598898602747082
and eligibility,1,1,0.5
for coverage,1,1,0.5
dropdown,3,0,0.26854650913917383
menus,3,0,0.26854650913917383
dropdown menus,2,0,0.3589976104421632
titled,1,0,0.4598898602747082
issue,2,5,0.7056455900887029
home page,1,0,0.4598898602747082
page you,1,0,0.4598898602747082
see three,1,0,0.4598898602747082
three dropdown,1,0,0.4598898602747082
menus titled,1,0,0.4598898602747082
titled address,1,0,0.4598898602747082
address change,2,0,0.3589976104421632
change /,2,0,0.3589976104421632
/ medicare,2,0,0.3589976104421632
card issue,2,0,0.3589976104421632
situation,3,0,0.26854650913917383
for my,2,0,0.3589976104421632
my situation,2,0,0.3589976104421632
talk,2,0,0.3589976104421632
find someone,2,0,0.3589976104421632
someone to,2,0,0.3589976104421632
to talk,2,0,0.3589976104421632
talk to,2,0,0.3589976104421632
doorway,1,0,0.4598898602747082
pertaining,1,0,0.4598898602747082
each of,1,6,0.7771201057312198
these menus,1,0,0.4598898602747082
menus is,1,0,0.4598898602747082
a doorway,1,0,0.4598898602747082
doorway for,1,0,0.4598898602747082
for information,2,1,0.3863745094411119
information pertaining,1,0,0.4598898602747082
pertaining to,1,0,0.4598898602747082
your situation,1,0,0.4598898602747082
for address,1,0,0.4598898602747082
clicking,1,0,0.4598898602747082
small,1,1,0.5
arrow,1,0,0.4598898602747082
may select,1,0,0.4598898602747082
select any,1,0,0.4598898602747082
any of,1,1,0.5
following by,1,0,0.4598898602747082
by clicking,1,0,0.4598898602747082
clicking on,1,0,0.4598898602747082
the small,1,0,0.4598898602747082
small arrow,1,0,0.4598898602747082
arrow directly,1,0,0.4598898602747082
the left,1,0,0.4598898602747082
left of,1,0,0.4598898602747082
the word,1,0,0.4598898602747082
word go,1,0,0.4598898602747082
change your,1,0,0.4598898602747082
your name,1,0,0.4598898602747082
or address,1,0,0.4598898602747082
replace,1,0,0.4598898602747082
damaged,1,0,0.4598898602747082
replace a,1,0,0.4598898602747082
a lost,1,0,0.4598898602747082
lost or,1,0,0.4598898602747082
or damaged,1,0,0.4598898602747082
damaged card,1,0,0.4598898602747082
stolen,1,0,0.4598898602747082
report a,1,0,0.4598898602747082
a stolen,1,0,0.4598898602747082
stolen card,1,0,0.4598898602747082
situation select,1,0,0.4598898602747082
select either,1,0,0.4598898602747082
’m,2,0,0.3589976104421632
i ’m,2,0,0.3589976104421632
’m getting,1,0,0.4598898602747082
medicare i,1,0,0.4598898602747082
i have,3,0,0.26854650913917383
have employer,1,1,0.5
employer coverage,1,1,0.5
a disability,1,0,0.4598898602747082
need or,1,0,0.4598898602747082
or get,1,0,0.4598898602747082
get extra,1,0,0.4598898602747082
help /,1,0,0.4598898602747082
/ medicaid,1,0,0.4598898602747082
’m outside,1,0,0.4598898602747082
outside the,1,7,0.8207742021062268
have end,1,0,0.4598898602747082
statewide,1,0,0.4598898602747082
legal,1,0,0.4598898602747082
for find,1,0,0.4598898602747082
to simply,1,0,0.4598898602747082
simply select,1,0,0.4598898602747082
select your,1,2,0.5358703262364667
your state,1,8,0.8579000913462462
state from,1,0,0.4598898602747082
the dropdown,1,0,0.4598898602747082
dropdown menu,1,0,0.4598898602747082
menu to,1,0,0.4598898602747082
of statewide,1,0,0.4598898602747082
statewide resources,1,0,0.4598898602747082
resources related,1,0,0.4598898602747082
to health,1,1,0.5
care insurance,1,0,0.4598898602747082
insurance legal,1,0,0.4598898602747082
legal help,1,0,0.4598898602747082
companies,0,17,0.9950252585506649
sell,0,12,0.9626514931447328
out which,0,1,0.5
which insurance,0,4,0.6917913649327667
insurance companies,0,13,0.9738713794169644
companies sell,0,2,0.5671743573613071
sell medigap,0,3,0.6315825616209205
policies in,0,2,0.5671743573613071
policies are,0,4,0.6917913649327667
are standardized,0,3,0.6315825616209205
designed,0,2,0.5671743573613071
clearly,0,1,0.5
identified,0,2,0.5671743573613071
every medigap,0,2,0.5671743573613071
policy must,0,1,0.5
must follow,0,1,0.5
follow federal,0,1,0.5
federal and,0,1,0.5
and state,0,1,0.5
state laws,0,2,0.5671743573613071
laws designed,0,1,0.5
designed to,0,2,0.5671743573613071
to protect,0,1,0.5
protect you,0,1,0.5
and it,0,2,0.5671743573613071
it must,0,2,0.5671743573613071
must be,0,3,0.6315825616209205
be clearly,0,1,0.5
clearly identified,0,1,0.5
identified as,0,1,0.5
letters,0,3,0.6315825616209205
companies can,0,1,0.5
can sell,0,1,0.5
sell you,0,3,0.6315825616209205
you only,0,1,0.5
only a,0,1,0.5
a standardized,0,1,0.5
standardized policy,0,1,0.5
policy identified,0,1,0.5
identified in,0,1,0.5
in most,0,6,0.7956022052322724
most states,0,6,0.7956022052322724
states by,0,1,0.5
by letters,0,1,0.5
glossary,0,1,0.5
choose,0,24,0.9998925071027798
all policies,0,1,0.5
policies offer,0,2,0.5671743573613071
offer the,0,2,0.5671743573613071
the same,0,21,0.9993547245863375
same basic,0,4,0.6917913649327667
basic benefits,0,14,0.9821280403483551
benefits glossary,0,1,0.5
glossary but,0,1,0.5
but some,0,1,0.5
some offer,0,1,0.5
offer additional,0,1,0.5
benefits so,0,1,0.5
can choose,0,8,0.8742484928386502
choose which,0,1,0.5
which one,0,1,0.5
one meets,0,1,0.5
meets your,0,1,0.5
your needs,0,3,0.6315825616209205
massachusetts,0,8,0.8742484928386502
minnesota,0,6,0.7956022052322724
wisconsin,0,11,0.9477776345435941
in massachusetts,0,6,0.7956022052322724
massachusetts minnesota,0,5,0.7467057145272862
minnesota and,0,3,0.6315825616209205
and wisconsin,0,5,0.7467057145272862
wisconsin medigap,0,1,0.5
standardized in,0,2,0.5671743573613071
a different,0,7,0.8381243885588525
different way,0,2,0.5671743573613071
company,0,24,0.9998925071027798
decides,0,1,0.5
wants,0,2,0.5671743573613071
affect,0,1,0.5
each insurance,0,1,0.5
